ticker,name,source,status,message,parsed_facts,output_record
PRIZ,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRUB,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
PRUK,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
RS2G,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
SADA,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
SRHE,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
TPHG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
TPHU,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
TPXG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
UCRP,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
UHYC,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
UHYG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
USIC,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
USIG,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
YIEL,AMUNDI INDEX SOLUTIONS,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ANAA,ANA HOLDINGS INC.,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ATM,ANDRADA MINING LIMITED,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ASY,ANDREWS SYKES GROUP PLC,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
AMOI,ANEMOI INTERNATIONAL LTD,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
AYM,ANGLESEY MINING PLC,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
ANG,ANGLING DIRECT PLC,data\uk_lse_full_smoke_universe.csv,universe_placeholder,no official fundamentals matched yet,0,
